231 3
110 8
110 4
11 1

Barycentric Coordinates (Regular PYR)
  0.221261732941347  0.108199957730863 -0.083706085285835  0.188004555459057  0.566239839154568
  0.221037081352805  0.208001309120433 -0.049579770038055  0.054301540410249  0.566239839154568
  0.213267618695650  0.195998669704754 -0.037577130622376  0.062071003067404  0.566239839154568
  0.211262105894987  0.163973400217436 -0.059674930044214  0.118199584777223  0.566239839154568
  0.199895196724213  0.175340309388210 -0.016918770305831  0.075443425038840  0.566239839154568
  0.181908340879134  0.147553349793076  0.010868189289302  0.093430280883919  0.566239839154568
  0.171806474421175  0.136476485955102 -0.118876560922512  0.122269360683278  0.688324239862957
  0.168681751608755  0.139601208767522 -0.097548669375440  0.100941469136206  0.688324239862957
  0.165525222460378  0.128550612644075 -0.086498073251993  0.104097998284583  0.688324239862957
  0.164478777839091  0.143804182537187 -0.068861142796030  0.072253942556796  0.688324239862957
  0.160181329258317  0.133894505846136 -0.058951466104979  0.076551391137569  0.688324239862957
  0.159509171596499  0.038333742482615 -0.034940942721850  0.148773788779779  0.688324239862957
  0.153862697148742  0.140213137955711 -0.026380291897782  0.043980216930372  0.688324239862957
  0.152784769372708  0.083947951023179 -0.041895411631097  0.116838451372253  0.688324239862957
  0.144144259426823  0.053698654652291 -0.011646115260209  0.125478961318138  0.688324239862957
  0.131072271516411  0.105660448879476  0.008172397178453  0.066770642562703  0.688324239862957
  0.117838816007773  0.081186458143573 -0.069824072430205  0.072014439687943  0.798784358590914
  0.114597137656895  0.059469685111504 -0.057279317853765  0.084428136494452  0.798784358590914
  0.112028335099778  0.077824920595939 -0.050676101955252  0.062038487668621  0.798784358590914
  0.110236850394205  0.088788423757142 -0.040405733348260  0.042596100605999  0.798784358590914
  0.107084959222049  0.082768296473667 -0.034385606064786  0.045747991778154  0.798784358590914
  0.105081236301024  0.022644733909709 -0.020454366651971  0.093944037850323  0.798784358590914
  0.101660077139207  0.072406745629191 -0.024024055220310  0.051172873860996  0.798784358590914
  0.101239899755167  0.088613355940550 -0.015123684742197  0.026486070455566  0.798784358590914
  0.094628377762949  0.033097592447783 -0.005948773807097  0.079438445005450  0.798784358590914
  0.085735411833172  0.041990558377560  0.006392132031321  0.067097539167031  0.798784358590914
  0.069348881854933  0.038770118068858 -0.032597586538297  0.033787487260114  0.890691099354392
  0.066644375996695  0.041474623927096 -0.026726230121034  0.027916130842851  0.890691099354392
  0.064839735829404  0.038296633285642 -0.023548239479581  0.029720771010142  0.890691099354392
  0.063006623829721  0.045112376094070 -0.018828839377760  0.020018740099577  0.890691099354392
  0.061003495069869  0.022021868859429 -0.015849337328867  0.042132874045178  0.890691099354392
  0.058705336962675  0.049413662961116 -0.009490945665161  0.010680846386978  0.890691099354392
  0.057555807086558  0.025469556842740 -0.010721163036678  0.037004699752989  0.890691099354392
  0.056467514816013  0.012918668533640 -0.006746137003078  0.046668854299033  0.890691099354392
  0.052615883968078  0.041944622871468 -0.002021905575513  0.016770299381575  0.890691099354392
  0.047435167342605  0.035590196586693  0.004332520709262  0.021951016007048  0.890691099354392
  0.028424057880427  0.012797139562257 -0.010443814604370  0.010897473375037  0.958325143786648
  0.027041951905400  0.014179245537285 -0.008556307353703  0.009009966124371  0.958325143786648
  0.026201706092371  0.013119825163093 -0.007496886979512  0.009850211937399  0.958325143786648
  0.025182921358163  0.016038276084522 -0.006017476250646  0.006471135021314  0.958325143786648
  0.024310998525328  0.015010532730136 -0.004989732896261  0.007343057854148  0.958325143786648
  0.022984799190616  0.018236398252069 -0.003015556279196  0.003469215049864  0.958325143786648
  0.022810287271320  0.013241630758451 -0.003220830924575  0.008843769108157  0.958325143786648
  0.022075421373763  0.017246109881702 -0.002025267908829  0.004378592866717  0.958325143786648
  0.020510244419444  0.005943769821036 -0.000320831637454  0.015541673610327  0.958325143786648
  0.018404970422743  0.008049043817737  0.001971756016139  0.013249085956734  0.958325143786648
  0.956175707558701  0.023760655538647 -0.012975992467343  0.023760655538647  0.009278973831348
  0.871224062364238  0.063552235279128 -0.007607506753841  0.063552235279128  0.009278973831348
  0.867876744663821  0.073513122585387 -0.063152681928881  0.073513122585387  0.048249692094287
  0.795274073815923  0.102732131367398 -0.048988028645005  0.102732131367398  0.048249692094287
  0.734117969960332  0.122931015234704  0.010741025738911  0.122931015234704  0.009278973831348
  0.732287495274618  0.142298644055589 -0.132673410015191  0.142298644055589  0.115788626629395
  0.677987466073698  0.156293640414928 -0.106363373532949  0.156293640414928  0.115788626629395
  0.677002305259303  0.146334046755091 -0.017920090863773  0.146334046755091  0.048249692094287
  0.587732438831255  0.177177601663013 -0.057876268786677  0.177177601663013  0.115788626629395
  0.579865223551252  0.203841373153292 -0.195216311454896  0.203841373153292  0.207668341597060
  0.567873151936545  0.184627086051755  0.053593702128598  0.184627086051755  0.009278973831348
  0.544771651954153  0.202818067638056 -0.158076128827326  0.202818067638056  0.207668341597060
  0.531262552517753  0.191637551837727  0.037212651712506  0.191637551837727  0.048249692094287
  0.489968181548674  0.489968181548674  0.005392331535652  0.005392331535652  0.009278973831348
  0.484136058680233  0.201291045252596 -0.094386490782486  0.201291045252596  0.207668341597060
  0.472724465896351  0.198876571447612  0.013733764579031  0.198876571447612  0.115788626629395
  0.470694933624604  0.470694933624604  0.005180220328253  0.005180220328253  0.048249692094287
  0.467388148821683  0.467388148821683  0.027972364262643  0.027972364262643  0.009278973831348
  0.449003102591660  0.026872051361196  0.026872051361196  0.449003102591660  0.048249692094287
  0.438294869303861  0.236164435203347 -0.228741691616789  0.236164435203347  0.318117951906234
  0.437293069665104  0.004812617020199  0.004812617020199  0.437293069665103  0.115788626629395
  0.428524492597518  0.428524492597518  0.066836020486808  0.066836020486808  0.009278973831348
  0.418886743084567  0.224490312120941 -0.185985319232683  0.224490312120941  0.318117951906234
  0.417140553244313  0.024965133440989  0.024965133440990  0.417140553244313  0.115788626629395
  0.411668176007197  0.064206977945659  0.064206977945659  0.411668176007197  0.048249692094287
  0.402109547719105  0.199704429944855 -0.009186749205875  0.199704429944855  0.207668341597060
  0.398202038076135  0.230679511039113  0.131159966014291  0.230679511039113  0.009278973831348
  0.391853298352272  0.004312530849198  0.004312530849198  0.391853298352272  0.207668341597060
  0.382810134468478  0.207069662068707 -0.115067410512126  0.207069662068707  0.318117951906234
  0.382455020247134  0.382455020247134  0.059650666438168  0.059650666438168  0.115788626629395
  0.378690137357206  0.225453907431412  0.122152355685684  0.225453907431412  0.048249692094287
  0.376250118994150  0.376250118994150  0.119110394090176  0.119110394090176  0.009278973831348
  0.373794859796105  0.022370969405365  0.022370969405365  0.373794859796105  0.207668341597060
  0.361450052177740  0.114425101775117  0.114425101775117  0.361450052177740  0.048249692094287
  0.346198694808091  0.215073553930847  0.107865570700821  0.215073553930847  0.115788626629395
  0.342713551966415  0.342713551966415  0.053452277235055  0.053452277235055  0.207668341597060
  0.337229652253604  0.337229652253604  0.003711371793279  0.003711371793279  0.318117951906234
  0.335800518671981  0.335800518671981  0.106305168013321  0.106305168013321  0.115788626629395
  0.328953028736508  0.188969161180919 -0.025009303004579  0.188969161180919  0.318117951906234
  0.323718696224156  0.229989087913452 -0.223895271909924  0.229989087913452  0.440198399858863
  0.321688527602754  0.321688527602754  0.019252496444129  0.019252496444129  0.318117951906234
  0.314440774557624  0.314440774557624  0.180919738526702  0.180919738526702  0.009278973831348
  0.314201547280582  0.213988784177755 -0.182377515494955  0.213988784177755  0.440198399858863
  0.304429500524620  0.198520116560292  0.090861924757736  0.198520116560292  0.207668341597060
  0.302072022394309  0.302072022394309  0.173803131558548  0.173803131558548  0.048249692094287
  0.300906988831980  0.095258840369490  0.095258840369490  0.300906988831980  0.207668341597060
  0.294939898268593  0.294939898268593  0.046001125778291  0.046001125778291  0.318117951906234
  0.294158517279973  0.190112413323903 -0.114581743786641  0.190112413323903  0.440198399858863
  0.280636124369469  0.161469562315834  0.161469562315834  0.280636124369469  0.115788626629395
  0.276853892068804  0.276853892068804  0.003046908001764  0.003046908001764  0.440198399858863
  0.264095165729169  0.264095165729169  0.015805634341400  0.015805634341400  0.440198399858863
  0.259891968512533  0.165304253436558 -0.030698875244511  0.165304253436558  0.440198399858863
  0.258961094958713  0.258961094958713  0.081979929088170  0.081979929088170  0.318117951906234
  0.257381123264437  0.175458220397667  0.073584484033995  0.175458220397667  0.318117951906234
  0.251474808542456  0.251474808542456  0.144691020659014  0.144691020659014  0.207668341597060
  0.242135465301938  0.242135465301938  0.037765334768631  0.037765334768631  0.440198399858863
  0.238173971284847  0.190864419188391 -0.186142648816197  0.190864419188391  0.566239839154568
  0.233049073985179  0.176217214415225 -0.151723341970197  0.176217214415225  0.566239839154568
  0.220875507592181  0.154359998520242 -0.095835343787233  0.154359998520242  0.566239839154568
  0.216419671831052  0.216419671831052  0.124521352215831  0.124521352215831  0.318117951906234
  0.214519195236619  0.214519195236619  0.002360885186097  0.002360885186097  0.566239839154568
  0.212598110974545  0.212598110974545  0.067302689096023  0.067302689096023  0.440198399858863
  0.208559698480389  0.146786446594787  0.057669008471174  0.146786446594787  0.440198399858863
  0.204633144200202  0.204633144200202  0.012246936222514  0.012246936222514  0.566239839154568
  0.197811898402910  0.131649792269300 -0.027351322096078  0.131649792269300  0.566239839154568
  0.187617753056212  0.187617753056211  0.029262327366504  0.029262327366504  0.566239839154568
  0.177673072537588  0.177673072537588  0.102227727532981  0.102227727532981  0.440198399858863
  0.173621958351978  0.134661002024299 -0.131268202263534  0.134661002024299  0.688324239862957
  0.169498167786884  0.124577667317569 -0.106977742284979  0.124577667317569  0.688324239862957
  0.164730845336105  0.164730845336105  0.052149235086611  0.052149235086611  0.566239839154568
  0.160640639486974  0.114697982276079  0.043723556806299  0.114697982276079  0.566239839154568
  0.160092357718006  0.109530863026956 -0.067478323634874  0.109530863026956  0.688324239862957
  0.154141480188139  0.154141480188139  0.001696399880383  0.001696399880383  0.688324239862957
  0.147037917552227  0.147037917552227  0.008799962516295  0.008799962516295  0.688324239862957
  0.142835871806050  0.093896848589837 -0.018953808848680  0.093896848589837  0.688324239862957
  0.137669310881527  0.137669310881527  0.079210769541189  0.079210769541189  0.566239839154568
  0.134811610372481  0.134811610372481  0.021026269696041  0.021026269696041  0.688324239862957
  0.119722251854134  0.079303022297213 -0.077112655039474  0.079303022297213  0.798784358590914
  0.118366360197943  0.118366360197943  0.037471519870578  0.037471519870578  0.688324239862957
  0.115703513728537  0.074149741967180 -0.062787356253811  0.074149741967180  0.798784358590914
  0.115615921731042  0.082226992348072  0.031605853709857  0.082226992348072  0.688324239862957
  0.107607036836192  0.066459785932206 -0.039310967291520  0.066459785932206  0.798784358590914
  0.099512637075673  0.099512637075673  0.001095183628869  0.001095183628869  0.798784358590914
  0.098921457039557  0.098921457039557  0.056916423028964  0.056916423028965  0.688324239862957
  0.094926627847858  0.094926627847858  0.005681192856684  0.005681192856684  0.798784358590914
  0.094363226037062  0.058469724963142 -0.010087034554260  0.058469724963142  0.798784358590914
  0.087033411384199  0.087033411384199  0.013574409320343  0.013574409320343  0.798784358590914
  0.076416475500102  0.076416475500102  0.024191345204441  0.024191345204441  0.798784358590914
  0.075220347637731  0.052505622573001  0.020984048625352  0.052505622573001  0.798784358590914
  0.070920217048850  0.037198782874941 -0.036008882153124  0.037198782874941  0.890691099354392
  0.067691809069017  0.035444560046029 -0.029272028515468  0.035444560046029  0.890691099354392
  0.063862985105366  0.063862985105366  0.036744835599176  0.036744835599176  0.798784358590914
  0.061733676776350  0.032826830063196 -0.018078436257135  0.032826830063196  0.890691099354392
  0.054059499961896  0.054059499961896  0.000594950360909  0.000594950360908  0.890691099354392
  0.052918422259255  0.030106941670042 -0.003823404953732  0.030106941670042  0.890691099354392
  0.051568184557523  0.003086265765281  0.003086265765281  0.051568184557523  0.890691099354392
  0.047280253419773  0.047280253419773  0.007374196903031  0.007374196903031  0.890691099354392
  0.041512681964649  0.041512681964649  0.013141768358155  0.013141768358155  0.890691099354392
  0.041309475607653  0.028076707742000  0.011846009553955  0.028076707742000  0.890691099354392
  0.034693091674826  0.034693091674827  0.019961358647977  0.019961358647978  0.890691099354392
  0.029227070287914  0.011994127154771 -0.011540468384103  0.011994127154771  0.958325143786648
  0.027607362513307  0.011714168742158 -0.009360843784270  0.011714168742158  0.958325143786648
  0.024755515787150  0.011296402242620 -0.005673464059039  0.011296402242620  0.958325143786648
  0.020791724213065  0.010862332166412 -0.000841532332536  0.010862332166412  0.958325143786648
  0.020610598721342  0.020610598721342  0.000226829385334  0.000226829385334  0.958325143786648
  0.019660765627732  0.019660765627732  0.001176662478944  0.001176662478944  0.958325143786648
  0.018025959014885  0.002811469091791  0.002811469091791  0.018025959014885  0.958325143786648
  0.015915689411311  0.010538324829168  0.004682517143704  0.010538324829168  0.958325143786648
  0.015827028189738  0.005010399916938  0.005010399916938  0.015827028189738  0.958325143786648
  0.013227007120240  0.007610420986436  0.007610420986436  0.013227007120240  0.958325143786648
  0.247680256542163  0.247680256542163  0.247680256542163  0.247680256542163  0.009278973831348
  0.237937576976428  0.237937576976428  0.237937576976428  0.237937576976428  0.048249692094287
  0.221052843342651  0.221052843342651  0.221052843342651  0.221052843342651  0.115788626629395
  0.198082914600735  0.198082914600735  0.198082914600735  0.198082914600735  0.207668341597060
  0.170470512023442  0.170470512023441  0.170470512023442  0.170470512023442  0.318117951906234
  0.139950400035284  0.139950400035284  0.139950400035284  0.139950400035284  0.440198399858863
  0.108440040211358  0.108440040211358  0.108440040211358  0.108440040211358  0.566239839154568
  0.077918940034261  0.077918940034261  0.077918940034261  0.077918940034261  0.688324239862957
  0.050303910352271  0.050303910352271  0.050303910352271  0.050303910352271  0.798784358590914
  0.027327225161402  0.027327225161402  0.027327225161402  0.027327225161402  0.890691099354392
  0.010418714053338  0.010418714053338  0.010418714053338  0.010418714053338  0.958325143786648

Weights
  0.000230366095910
  0.000341732937882
  0.000481930645132
  0.000770900901904
  0.000714912385723
  0.000427773364328
  0.001612740657520
  0.000622653311410
  0.000964995866112
  0.000894910740344
  0.000923665197130
  0.002018791343704
  0.001431507840027
  0.002083657308357
  0.000482091724718
  0.002994744057850
  0.001156222667142
  0.001087530361250
  0.001008545875594
  0.002608273883183
  0.000634556934892
  0.002275136046075
  0.001613279696905
  0.000941323438929
  0.003869202598510
  0.001303039006734
  0.002123491790258
  0.003375014548202
  0.002939470663065
  0.001178326844601
  0.002019466100701
  0.002658137763571
  0.004360511218207
  0.004224764919899
  0.001327949957072
  0.003943172382439
  0.000540126722382
  0.002995666223850
  0.000801242435175
  0.005458386790457
  0.001807488970036
  0.004443873633180
  0.001002976693615
  0.002262572763658
  0.001130333967468
  0.003356377745798
  0.005562737927729
  0.002549872658965
  0.003782568227037
  0.000388446518548
  0.000576234838158
  0.001299903834840
  0.000721317403259
  0.004734931160881
  0.001627189466072
  0.000812909778881
  0.001833808837947
  0.002413828452214
  0.002720334688279
  0.003405251858114
  0.000233221478241
  0.000345968709596
  0.000780456200421
  0.000433075605100
  0.000976956967138
  0.000488067240288
  0.001101010274455
  0.001449251345978
  0.001633276260739
  0.002044497335441
  0.000112851451359
  0.000167407698885
  0.000377647957659
  0.000209557074042
  0.000472730952950
  0.000236166483649
  0.000532757996266
  0.000701265248002
  0.000790311415078
  0.000989293496230
  0.000040930550476
  0.000060717777102
  0.000136970669026
  0.000076005104883
  0.000171456706124
  0.000085656179547
  0.000254344736242
  0.000193228157858
  0.000286641251638
  0.000358810869470
  0.000009520995577
  0.000014123770154
  0.000031861216591
  0.000017679807844
  0.000039883131831
  0.000019924777387
  0.000059164000496
  0.000044947463809
  0.000066676603592
  0.000083464225653
  0.000000927367530
  0.000001375688680
  0.000003103357994
  0.000001722055178
  0.000003884711547
  0.000001940720531
  0.000005762713842
  0.000004377989482
  0.000006494459185
  0.000008129613354
  0.000102119069454
  0.000519673146538
  0.000213635208896
  0.001087166988613
  0.001143580738232
  0.000276016210209
  0.001404617308224
  0.002392394595917
  0.003090968446175
  0.000281292971741
  0.001791928306895
  0.001431470189702
  0.003748751141360
  0.000500656965613
  0.003150060277702
  0.004843378057399
  0.001047384744160
  0.001129410904103
  0.002362751009363
  0.000239432968897
  0.001353218737715
  0.001675406725159
  0.001218449061442
  0.003052668998907
  0.003504985578394
  0.004935971717016
  0.002275896483241
  0.001379089002993
  0.002681290896915
  0.004528433497385
  0.004761222592635
  0.002097235273485
  0.003111028637749
  0.004387459640504
  0.006151488899099
  0.004615006179691
  0.001173862867303
  0.005668588004172
  0.004201435802975
  0.000172194596822
  0.002648067665716
  0.002363540730788
  0.000876280095638
  0.006269090470256
  0.004944576174226
  0.005776957679623
  0.003928234055204
  0.001928321764062
  0.006388381314823
  0.000844214746580
  0.001904428392452
  0.003021574461953
  0.004917272265512
  0.005336169383431
  0.006510511695304
  0.002825094148380
  0.000103384832914
  0.000526114482946
  0.001157755394540
  0.005541664033049
  0.000506862596906
  0.003536387320121
  0.003837648339697
  0.001143409925650
  0.001814139216041
  0.001696173352045
  0.003985435290272
  0.000050025960434
  0.000254576822981
  0.002123230455289
  0.002304106166531
  0.000560215883968
  0.000245261200349
  0.000553274383567
  0.000877827569923
  0.002392836762461
  0.000820746125010
  0.000018144118432
  0.001027390960117
  0.000092333500169
  0.001114913287320
  0.000203186970483
  0.000088954779224
  0.001157848340327
  0.000200669329557
  0.000318382840693
  0.000297679739987
  0.000372628593122
  0.000404372420855
  0.000004220565551
  0.000021478011814
  0.000419944709321
  0.000047264017333
  0.000020692075959
  0.000074060123370
  0.000046678380252
  0.000069244304185
  0.000086678413692
  0.000094062454217
  0.000097684777588
  0.000000411093086
  0.000002092009244
  0.000004603627284
  0.000007213631507
  0.000002015457230
  0.000004546584845
  0.000006744559307
  0.000009161905929
  0.000008442682885
  0.000009514728809
  0.002454560138051
  0.005134990659867
  0.006634396402724
  0.006761229995930
  0.005755072234130
  0.004138913482155
  0.002484984353132
  0.001202436812302
  0.000436116683016
  0.000101446595795
  0.000009881138816
