135 3
54 8
72 4
9 1

Barycentric Coordinates (Regular PYR)
  0.875905370228508  0.095218463250232 -0.014313414754761  0.030023695678907  0.013165885597115
  0.771945427129954  0.199178406348786 -0.008409276441901  0.024119557366047  0.013165885597115
  0.769229342391773  0.147850145326024 -0.071447571452180  0.086283554140616  0.068084529593767
  0.720915866545721  0.185013199361694  0.005755930545191  0.075149117950280  0.013165885597115
  0.686483563780452  0.230595923937344 -0.050443352353685  0.065279335042121  0.068084529593767
  0.644094312342023  0.211418584190366 -0.031266012606707  0.107668586480551  0.068084529593767
  0.636956045483993  0.334167787994747 -0.000742900756705  0.016453181680851  0.013165885597115
  0.614832365379519  0.154685435941316 -0.141340747830694  0.210063429745785  0.161759516764074
  0.594614653240998  0.058794573923846  0.022110474571625  0.311314412666417  0.013165885597115
  0.579040243251058  0.038005882753155 -0.023169900064718  0.338039244466739  0.068084529593767
  0.560931428729487  0.263964366395817 -0.101920507852881  0.115265195963503  0.161759516764074
  0.542121560983626  0.313391335548763  0.001478008853257  0.074924565020586  0.068084529593767
  0.530520402654048  0.238997398666788 -0.076953540123853  0.145676222038943  0.161759516764074
  0.523262329461826  0.272802655034174  0.060622232203867  0.130146897703017  0.013165885597115
  0.490942412848359  0.064079001932060 -0.050734313821438  0.333953382276945  0.161759516764074
  0.479907409981495  0.271855488841079  0.043013855560941  0.137138716022718  0.068084529593767
  0.461814439119097  0.093206975661322 -0.024484293746232  0.307703362201738  0.161759516764074
  0.456308900455964  0.246431482848441 -0.187885659101841  0.199254187458216  0.285891088339220
  0.428360635668738  0.274379747635667 -0.136332294930094  0.147700823286468  0.285891088339220
  0.412728934310139  0.263467690382851  0.019751378072656  0.142292480470280  0.161759516764074
  0.409209189485094  0.166852269470112 -0.108306445723512  0.246353898429086  0.285891088339220
  0.392070514019395  0.310669869285010 -0.069391543099208  0.080760071455582  0.285891088339220
  0.370827553951258  0.102003031523719 -0.043457207777120  0.284735533962921  0.285891088339220
  0.335029615231837  0.241031843723369  0.000246482462433  0.137800970243141  0.285891088339220
  0.324409051748883  0.199361375871012 -0.190278346230687  0.237054273222980  0.429453645387812
  0.312776478275747  0.248686846696116 -0.138392086865310  0.147475116505635  0.429453645387812
  0.301496772402818  0.222273655217077 -0.111978895386271  0.158754822378564  0.429453645387812
  0.297671873047163  0.263791451924700 -0.071019078965389  0.080102108605714  0.429453645387812
  0.282825516529211  0.240944911090684 -0.048172538131372  0.094948465123665  0.429453645387812
  0.257806924057558  0.202444670723824 -0.009672297764512  0.119967057595318  0.429453645387812
  0.226789775446919  0.186824947912268 -0.152366397830201  0.159057618119851  0.579694056351163
  0.221467870904511  0.192146852454675 -0.110895710044488  0.117586930334137  0.579694056351163
  0.214557511183774  0.199057212175413 -0.057047060903547  0.063738281193197  0.579694056351163
