150 3
100 8
50 4
0 1

Barycentric Coordinates (Regular PYR)
  0.896686319134655  0.025616934777197 -0.012713301536470  0.079441595168444  0.010968452456174
  0.808990669855687  0.167137244447412 -0.008600219050933  0.021503852291659  0.010968452456174
  0.803400437141886  0.127397011717230 -0.063767517499040  0.076071918106266  0.056898150533658
  0.764986161921960  0.157317091989892  0.001219933406587  0.065508360225387  0.010968452456174
  0.730860893515694  0.061066241421446 -0.048761840814220  0.199936555343421  0.056898150533658
  0.693432985613410  0.186039369634742 -0.034864655105541  0.098494149323731  0.056898150533658
  0.692783121597873  0.283344792705227 -0.003149877610322  0.016053510851048  0.010968452456174
  0.663611026926920  0.189165710059073 -0.130869726843857  0.142142755807634  0.135950234050229
  0.654967690455528  0.267335563456324  0.012859351638581  0.053868941993393  0.010968452456174
  0.634737054011126  0.041181869598789 -0.028877468991563  0.296060394847990  0.056898150533658
  0.612699973126331  0.112846749084958 -0.101573720121181  0.240076763859663  0.135950234050229
  0.601569382833628  0.277902972414524 -0.010720046558096  0.074349540776286  0.056898150533658
  0.590465903559512  0.240028618587835  0.040166296507070  0.118370728889409  0.010968452456174
  0.584768337100894  0.220985445633660 -0.082482401895178  0.140778385110395  0.135950234050229
  0.558386417188421  0.009750065519775  0.003153567720951  0.417741497114678  0.010968452456174
  0.545236549455585  0.307540187530409 -0.062752898986066  0.074025927949843  0.135950234050229
  0.544995280846663  0.246931854090478  0.020251071765950  0.130923642763252  0.056898150533658
  0.527728795814624  0.394574458097227  0.026320606738402  0.040407686893572  0.010968452456174
  0.523567621058836  0.407229827800279 -0.005880735282936  0.018185135890163  0.056898150533658
  0.518905452769233  0.286848329965322 -0.042061041420979  0.100357024636195  0.135950234050229
  0.512220641592223  0.235612405274894 -0.184490393079731  0.194376150080090  0.242281196132524
  0.495327011715095  0.384145343533057  0.017203748984286  0.046425745233904  0.056898150533658
  0.482538787224251  0.265294259642866 -0.143835560422956  0.153721317423315  0.242281196132524
  0.475436086175859  0.355058435971488  0.065836628864142  0.092700396532338  0.010968452456174
  0.473992496975913  0.251554225235376 -0.006766936691033  0.145269980429515  0.135950234050229
  0.467213547116603  0.029128754734786 -0.017855725771008  0.385563189869391  0.135950234050229
  0.464164573668064  0.242432218004249 -0.120973518784339  0.172095530979502  0.242281196132524
  0.447156999879268  0.344770135057872  0.056578957459471  0.094595757069731  0.056898150533658
  0.443206670383710  0.304626376483407 -0.089962894370313  0.099848651370672  0.242281196132524
  0.442733511016895  0.363020271717659  0.004687192380724  0.053608790834493  0.135950234050229
  0.424019935653970  0.282576856018343 -0.067913373905249  0.119035386100412  0.242281196132524
  0.406141798159952  0.302694834288969  0.118200230546660  0.161994684548244  0.010968452456174
  0.400977909559744  0.324568812651545  0.043138651446838  0.095364392291644  0.135950234050229
  0.397718171916393  0.350114874950724 -0.027657916046847  0.037543673047207  0.242281196132524
  0.391293119182948  0.244966985464618 -0.030303503351523  0.151762202571434  0.242281196132524
  0.383325794785109  0.292593128824806  0.108755963692537  0.158426962163890  0.056898150533658
  0.377882800535477  0.245863914449350 -0.203224467979671  0.211469902545506  0.368007850449338
  0.377591737746939  0.329005053925374 -0.006548095021498  0.057670107216661  0.242281196132524
  0.363716319440045  0.260030395544782 -0.158725077516745  0.166970512082581  0.368007850449338
  0.352722227542011  0.236630475538972 -0.135325157510935  0.177964603980614  0.368007850449338
  0.345646589120685  0.150695712730703  0.094091575813640  0.273615888284743  0.135950234050229
  0.344943985247000  0.278802729737827 -0.099757898333045  0.108003332898881  0.368007850449338
  0.343262075792585  0.292998028854980  0.029458930048896  0.091999769171014  0.242281196132524
  0.331703818448617  0.257648884632366 -0.078604053227585  0.121243499697264  0.368007850449338
  0.323233348653748  0.300513366331078 -0.031560998308715  0.039806432874550  0.368007850449338
  0.309120063841078  0.221566767681547 -0.042521936276765  0.143827254304802  0.368007850449338
  0.307395544533270  0.281957158547713 -0.013004790525349  0.055644236995028  0.368007850449338
  0.297771040820663  0.137490804142936  0.077172677970158  0.245284280933718  0.242281196132524
  0.280380999533518  0.250305831989107  0.018646536033257  0.082658781994780  0.368007850449338
  0.273396732967596  0.216322443319092 -0.182845145401845  0.189318842700283  0.503807126414874
  0.267272292220434  0.222446884066254 -0.142909540291452  0.149383237589890  0.503807126414874
  0.260684690086551  0.155970839723773 -0.122493541806525  0.202030885581327  0.503807126414874
  0.259156653080642  0.230562523206046 -0.089989939419258  0.096463636717696  0.503807126414874
  0.250065420097909  0.212650155569969 -0.072077571783181  0.105554869700429  0.503807126414874
  0.249770729610812  0.239948446675876 -0.028787202914504  0.035260900212942  0.503807126414874
  0.244583396487839  0.208363921658042  0.060588446364322  0.118456385040460  0.368007850449338
  0.237783989923155  0.224931585744723 -0.013770341983351  0.047247639900599  0.503807126414874
  0.234558502557635  0.182097027252689 -0.041524443465901  0.121061787240703  0.503807126414874
  0.217338206137142  0.199317323673182  0.011843920088190  0.067693423686612  0.503807126414874
  0.195654763033945  0.160033828546110 -0.135718887407026  0.140420807172261  0.639609488654710
  0.191832406172864  0.163856185407191 -0.106087310600630  0.110789230365865  0.639609488654710
  0.190245021634639  0.165375268163699  0.045785975597673  0.094786608189115  0.503807126414874
  0.187303739796194  0.148771830410013 -0.091002955603451  0.115317896742535  0.639609488654710
  0.186767312031425  0.168921279548630 -0.066821817728452  0.071523737493687  0.639609488654710
  0.180909414069213  0.174779177510842 -0.021410371414088  0.026112291179323  0.639609488654710
  0.180327538467032  0.155748031739174 -0.053648569918996  0.077963511058080  0.639609488654710
  0.172259401052618  0.163816169153589 -0.010447363056835  0.034762304195919  0.639609488654710
  0.169343215677070  0.133278420861659 -0.031178959041481  0.088947833848042  0.639609488654710
  0.157505072478549  0.145116564060180  0.008252242036574  0.049516632769987  0.639609488654710
  0.137953767894116  0.069067937354420  0.033031524465759  0.120337281630996  0.639609488654710
  0.133760334509363  0.085060388882331 -0.081998942066285  0.097830539126483  0.765347679548108
  0.129904834874847  0.067133841220391 -0.064072394404346  0.101686038761000  0.765347679548108
  0.126397212110037  0.092423511281657 -0.054809866925003  0.070641463985201  0.765347679548108
  0.124795822472068  0.106795051163779 -0.040317508390628  0.043378955206673  0.765347679548108
  0.120246274337914  0.098574449053780 -0.032096906280630  0.047928503340827  0.765347679548108
  0.118887132029712  0.015905882745125 -0.012844435929080  0.112703741606135  0.765347679548108
  0.113132573223017  0.105688150168677 -0.005828844491621  0.021660441551819  0.765347679548108
  0.112486109364050  0.084552566731188 -0.018075023958037  0.055688668314691  0.765347679548108
  0.103317021353919  0.093721654741319  0.006137650935737  0.031475993420917  0.765347679548108
  0.090310204859787  0.044482809915049  0.021994732858102  0.077864572818954  0.765347679548108
  0.079410418088020  0.047205742582258 -0.038550237269933  0.040224002025246  0.871710074574409
  0.075954647930716  0.050661512739562 -0.030097251452024  0.031771016207337  0.871710074574409
  0.073485680921558  0.046148739191708 -0.025584477904170  0.034239983216495  0.871710074574409
  0.071375326372297  0.055240834297981 -0.018896002981504  0.020569767736817  0.871710074574409
  0.068536328235200  0.051098091878066 -0.014753260561588  0.023408765873913  0.871710074574409
  0.066079235583794  0.060536925086484 -0.005941501296558  0.007615266051871  0.871710074574409
  0.063693848662565  0.044031815475488 -0.007686984159010  0.028251245446549  0.871710074574409
  0.062812287929911  0.056822132183355 -0.002226708393429  0.010882213705754  0.871710074574409
  0.057239854798631  0.050485809339422  0.004109614450505  0.016454646837033  0.871710074574409
  0.049855693812986  0.042089400296127  0.012506023493799  0.023838807822678  0.871710074574409
  0.032958242054203  0.015526535183245 -0.012212106403190  0.012853036525219  0.950874292640523
  0.031087707063570  0.017397070173878 -0.009522454308883  0.010163384430912  0.950874292640523
  0.029918462701937  0.011332628792544 -0.008018200012489  0.015892815877485  0.950874292640523
  0.028609017562104  0.019875759675344 -0.005958333647075  0.006599263769104  0.950874292640523
  0.027379119659306  0.018432158920116 -0.004514732891847  0.007829161671902  0.950874292640523
  0.025742356099527  0.022742421137921 -0.001836346063256  0.002477276185285  0.950874292640523
  0.025281282611473  0.015969808883008 -0.002052382854739  0.009926998719735  0.950874292640523
  0.024442310980255  0.021368967599167 -0.000462892524502  0.003777321304557  0.950874292640523
  0.022224823814161  0.019026267680321  0.001879807394344  0.005994808470651  0.950874292640523
  0.019286379900652  0.015921901430556  0.004984173644109  0.008933252384160  0.950874292640523
  0.948099604663290  0.028028309639809 -0.015124676399083  0.028028309639809  0.010968452456174
  0.848011244479620  0.074292009432232 -0.007563715800258  0.074292009432232  0.010968452456174
  0.845928160001960  0.084869288857155 -0.072564888249929  0.084869288857155  0.056898150533658
  0.762757555416787  0.116714799831365 -0.053085305613175  0.116714799831365  0.056898150533658
  0.693458625606381  0.159318111379612 -0.148045082415835  0.159318111379612  0.135950234050229
  0.689927665761460  0.140566856385886  0.017970169010593  0.140566856385886  0.010968452456174
  0.634471549081896  0.171282233652659 -0.112986250437442  0.171282233652659  0.135950234050229
  0.629592197169416  0.162334937767725 -0.011160223238523  0.162334937767725  0.056898150533658
  0.537125341103095  0.188421381108194 -0.049918337369712  0.188421381108194  0.135950234050229
  0.529622207875009  0.218210838992108 -0.208325081991749  0.218210838992108  0.242281196132524
  0.504993082786045  0.203843549662876  0.076351365432029  0.203843549662876  0.010968452456174
  0.494459594503584  0.212137197168729 -0.161015184973566  0.212137197168729  0.242281196132524
  0.470027620069340  0.205891303540575  0.061291622315853  0.205891303540575  0.056898150533658
  0.432823674691616  0.203436429955950 -0.081977730736039  0.203436429955950  0.242281196132524
  0.414477292736414  0.204785184669014  0.040002103875329  0.204785184669014  0.135950234050229
  0.386188176497499  0.237558538487328 -0.229313103921492  0.237558538487328  0.368007850449338
  0.368583701774019  0.220769001306965 -0.178129554837285  0.220769001306965  0.368007850449338
  0.347926052108927  0.195129269645455  0.019534212467640  0.195129269645455  0.242281196132524
  0.333969603248165  0.196717228274460 -0.095411910246423  0.196717228274460  0.368007850449338
  0.326001359063209  0.242135123644988  0.178759941190642  0.242135123644988  0.010968452456174
  0.309503536835855  0.232249220113145  0.169099872404198  0.232249220113145  0.056898150533658
  0.281654643424224  0.214687658427164  0.153019805671219  0.214687658427164  0.135950234050229
