54 5
18 24
30 12
0 6
6 4
0 1

Barycentric Coordinates (Regular TET)
  0.909589853087690  0.063643035167022  0.026767111745288 -0.000000000000000
  0.846073850730499  0.123506087296384  0.030420061973117  0.000000000000000
  0.780662812011246  0.138262442054568  0.081074745934186  0.000000000000000
  0.768276008592690  0.198722221233296  0.033001770174014  0.000000000000000
  0.696399386130288  0.217376335136477  0.086224278733235  0.000000000000000
  0.695132180650281  0.153014842904503  0.098390399676315  0.053462576768900
  0.679241739983220  0.286052721144163  0.034705538872618 -0.000000000000000
  0.613171884964262  0.230610348845006  0.156217766190732  0.000000000000000
  0.608432259653652  0.231826170339649  0.104010703829451  0.055730866177247
  0.603088187626854  0.307440889300646  0.089470923072499  0.000000000000000
  0.582518122251232  0.381810604690693  0.035671273058076  0.000000000000000
  0.521794624947246  0.245830999389041  0.173138683954208  0.059235691709505
  0.517554392100643  0.322050284729543  0.160395323169813  0.000000000000000
  0.514555455313510  0.321503648676156  0.107038813725997  0.056902082284337
  0.504450150148478  0.404511880144235  0.091037969707287  0.000000000000000
  0.435659185560437  0.258784563325459  0.184711810263271  0.120844440850833
  0.428361986255665  0.334899114412194  0.176623526372264  0.060115372959877
  0.426265201917193  0.330546433650581  0.243188364432226 -0.000000000000000
  0.984784023135109  0.015215976864891  0.000000000000000  0.000000000000000
  0.956404153659041 -0.000000000000000  0.021797923170480  0.021797923170480
  0.949600266546736  0.050399733453264  0.000000000000000  0.000000000000000
  0.896004145930908  0.103995854069092 -0.000000000000000 -0.000000000000000
  0.852616297701747 -0.000000000000000  0.073691851149127  0.073691851149127
  0.842382710827865  0.073940464258548  0.041838412456793  0.041838412456793
  0.826194351441247  0.173805648558753  0.000000000000000  0.000000000000000
  0.774114887209465  0.133434516543716  0.046225298123410  0.046225298123410
  0.772512656300702  0.049400703691913  0.089043320003692  0.089043320003692
  0.743029710943569  0.256970289056431 -0.000000000000000 -0.000000000000000
  0.702045206223191  0.000000000000000  0.148977396888405  0.148977396888405
  0.692323204839555  0.210142523853656  0.048767135653395  0.048767135653395
  0.649915234450382  0.350084765549618 -0.000000000000000 -0.000000000000000
  0.611438259424048  0.057236395849578  0.165662672363187  0.165662672363187
  0.611228778434155  0.168679707412455  0.110045757076695  0.110045757076695
  0.599536393610097  0.300045954203946  0.050208826092979  0.050208826092979
  0.550663136760975  0.449336863239025  0.000000000000000  0.000000000000000
  0.524924687472937  0.117085489358360  0.178994911584352  0.178994911584352
  0.522275417542600  0.248197930431514  0.114763326012943  0.114763326012943
  0.521861998147184  0.000000000000000  0.239069000926408  0.239069000926408
  0.499912291895336  0.398352009492192  0.050867849306236  0.050867849306236
  0.035983721323858  0.000000000000000  0.482008139338071  0.482008139338071
  0.431927548484803  0.060943893316734  0.253564279099231  0.253564279099231
  0.429488612150199  0.336639843127742  0.116935772361030  0.116935772361030
  0.161759924245761  0.000000000000000  0.419120037877120  0.419120037877120
  0.107997474190167  0.057265610797293  0.417368457506270  0.417368457506270
  0.351219883852742  0.266426804368907  0.191176655889176  0.191176655889176
  0.348688755356392  0.123600645352522  0.263855299645543  0.263855299645543
  0.186538384513841  0.122026563412646  0.345717526036757  0.345717526036757
  0.256037576650068  0.061460366526548  0.341251028411692  0.341251028411692
  1.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000
  0.898802872107608  0.033732375964131  0.033732375964131  0.033732375964131
  0.694219550910820  0.101926816363060  0.101926816363060  0.101926816363060
  0.438191697407090  0.187269434197637  0.187269434197637  0.187269434197637
  0.000000000000000  0.333333333333333  0.333333333333333  0.333333333333333
  0.193244511407164  0.268918496197612  0.268918496197612  0.268918496197612
