18 5
3 24
11 12
0 6
4 4
0 1

Barycentric Coordinates (Regular TET)
  0.773220428482399  0.161868719170172  0.064910852347429 -0.000000000000000
  0.627156091208308  0.303661038344281  0.069182870447412  0.000000000000000
  0.486576944354773  0.326288540942947  0.187134514702280 -0.000000000000000
  0.959766954083230  0.040233045916771  0.000000000000000  0.000000000000000
  0.887821287666182 -0.000000000000000  0.056089356166909  0.056089356166909
  0.869386932552753  0.130613067447248  0.000000000000000  0.000000000000000
  0.738962474905222  0.261037525094778  0.000000000000000  0.000000000000000
  0.641224783582206  0.000000000000000  0.179387608208897  0.179387608208897
  0.635656253479914  0.186031767260537  0.089155989629775  0.089155989629775
  0.582639478833194  0.417360521166806 -0.000000000000000 -0.000000000000000
  0.493279404858551  0.098805909433934  0.203957342853757  0.203957342853757
  0.484949731298850  0.328237458812620  0.093406404944265  0.093406404944265
  0.070434757253211 -0.000000000000000  0.464782621373395  0.464782621373395
  0.209256596385024  0.101417907441197  0.344662748086889  0.344662748086889
  1.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000
  0.766548571970795  0.077817142676402  0.077817142676402  0.077817142676402
  0.351816284513041  0.216061238495653  0.216061238495653  0.216061238495653
  0.000000000000000  0.333333333333333  0.333333333333333  0.333333333333333
