11 5
1 24
7 12
0 6
3 4
0 1

Barycentric Coordinates (Regular TET)
  0.654455337907865  0.248894314819442  0.096650347272693 -0.000000000000000
  0.935870074254804  0.064129925745197  0.000000000000000  0.000000000000000
  0.825283816702066  0.000000000000000  0.087358091648967  0.087358091648967
  0.795850090716571  0.204149909283429  0.000000000000000  0.000000000000000
  0.604649608951240  0.395350391048760  0.000000000000000  0.000000000000000
  0.470183771675792  0.277770654126193  0.126022787099008  0.126022787099008
  0.466671445131973 -0.000000000000000  0.266664277434014  0.266664277434014
  0.098958296334783 -0.000000000000000  0.450520851832609  0.450520851832609
  1.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000
  0.654546814137274  0.115151061954242  0.115151061954242  0.115151061954242
  0.133147022268490  0.288950992577170  0.288950992577170  0.288950992577170
